"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C601570CA",367.603499717581,0.0107688370389539,0.0564698122368561,0.422492565808641,0.99970875222106
"CAALFM_C601590WA",2313.89695167041,0.00107915840086813,0.0551249870670369,0.748425081124112,0.99970875222106
"CAALFM_C601610WA",42717.1504378876,-0.00314513583247373,0.0563306328943139,0.656424067780598,0.99970875222106
"CAALFM_C601620WA",682.003386822016,0.00705103059387578,0.0559432940080782,0.583431620852303,0.99970875222106
"CAALFM_C601630WA",7631.02539454389,-0.000934082182752306,0.05653436446567,0.807591173521227,0.99970875222106
"CAALFM_C601640WA",296.079815819866,-0.00979492729253618,0.056356452073263,0.437408155557982,0.99970875222106
"CAALFM_C601650CA",1211.25089968219,0.00921654512908251,0.0569702517240536,0.328289444689654,0.99970875222106
"CAALFM_C601670WA",2612.69618392661,0.00140292535967347,0.0565368176472413,0.74415177688377,0.99970875222106
"CAALFM_C601680CA",92.5682899962156,0.00168583319069802,0.0564621608764761,0.749053939257842,0.99970875222106
"CAALFM_C601690WA",1129.71584887729,0.00519995767480607,0.0563972209934147,0.532638599296527,0.99970875222106
"CAALFM_C601700WA",35534.3517542491,-0.00801349691269822,0.057306323886255,0.694008574234957,0.99970875222106
"CAALFM_C601710CA",1680.57633063784,0.0167294902579392,0.0583745596532232,0.227208767821765,0.99970875222106
"CAALFM_C601720CA",8883.50167959393,0.0068538763118389,0.056261309864958,0.50108311466236,0.99970875222106
"CAALFM_C601730WA",1.97435774592931,-0.00182702292188316,0.0566637240266769,0.427432505910891,0.99970875222106
"CAALFM_C601740CA",1002.03770483216,0.00471336166443654,0.0564909747266832,0.515631645764552,0.99970875222106
"CAALFM_C601750CA",515.769970312676,0.00145129673705343,0.0561721057372989,0.853022852243945,0.99970875222106
"CAALFM_C601760WA",3533.19902630824,0.000600114249802611,0.055635217841244,0.957193987530852,0.99970875222106
"CAALFM_C601770WA",350.886427638851,-0.000566244391947171,0.0559575570915931,0.946384131542534,0.99970875222106
"CAALFM_C601780CA",704.829036762285,0.00461338777699049,0.0560090120997926,0.651647267740721,0.99970875222106
"CAALFM_C601790CA",442.365764710664,-0.00138330192361183,0.0561109469045775,0.862858383474222,0.99970875222106
"CAALFM_C601810WA",31.8808843796249,-0.00317990231136132,0.0562946174843612,0.672976528994933,0.99970875222106
"CAALFM_C601820CA",791.796778707259,0.00614694563977442,0.0565571879657245,0.453525452889079,0.99970875222106
"CAALFM_C601830WA",963.533335382546,0.00435269523575129,0.0561494775619776,0.620646522056945,0.99970875222106
"CAALFM_C601840CA",1970.28531111023,-0.000125179779445448,0.0556871931284864,0.988322803639703,0.99970875222106
"CAALFM_C601850WA",1059.7052763604,-0.00432272523116763,0.0507901032689744,0.84774691493575,0.99970875222106
"CAALFM_C601860CA",1737.93134290743,-0.00219482911394679,0.0563371001283073,0.735654663136598,0.99970875222106
"CAALFM_C601870CA",129.266527320374,-0.00608070092995701,0.0548752478655605,0.687606306338051,0.99970875222106
"CAALFM_C601880WA",915.133125343455,-0.0009701745732303,0.0562306915027628,0.887408244802136,0.99970875222106
"CAALFM_C601890CA",1972.49163146237,-0.000483272866404258,0.0565848896646479,0.865870139021501,0.99970875222106
"CAALFM_C601900CA",1369.55364369887,0.000860981436640441,0.0543717318000135,0.968260248198203,0.99970875222106
"CAALFM_C601910WA",10468.1761943828,-0.00283266943845204,0.0562629120026084,0.702440347305949,0.99970875222106
"CAALFM_C601920CA",1097.12452832304,0.00342873570386503,0.0524148977771775,0.90240612034483,0.99970875222106
"CAALFM_C601930WA",3480.20328021872,3.547057236488e-05,0.0564691685094704,0.992080894442051,0.99970875222106
"CAALFM_C601940WA",268.832672073606,0.00508192744938441,0.0558791227456602,0.647103549223447,0.99970875222106
"CAALFM_C601950CA",1218.79957566355,-0.00229112423681314,0.0551088864688706,0.858845443745278,0.99970875222106
"CAALFM_C601960WA",487.375177678986,0.000722010981692584,0.0555087805137263,0.956834551446267,0.99970875222106
"CAALFM_C601970CA",42175.0697731912,-0.00151119774096521,0.0564684223084031,0.757095719472272,0.99970875222106
"CAALFM_C601980CA",3486.85158961141,-0.001341072477359,0.0565141808709742,0.752677860163426,0.99970875222106
"CAALFM_C601990WA",39.3668440019188,-0.00358316464754748,0.0567418315159544,0.276702162094303,0.99970875222106
"CAALFM_C602000WA",148.075128820765,-0.0157520511855352,0.0572394865231934,0.331167560998839,0.99970875222106
"CAALFM_C602010CA",6868.73115201403,-0.00344015169910687,0.0560039230747332,0.715868905078868,0.99970875222106
"CAALFM_C602020CA",383.165273330146,-0.00309991827522817,0.0560738854177963,0.724003320358292,0.99970875222106
"CAALFM_C602030CA",882.845139267164,0.00136666888731952,0.0565667447413765,0.721471218230137,0.99970875222106
"CAALFM_C602040WA",13027.0991480392,0.00359640831266783,0.0563094514087769,0.641659180230067,0.99970875222106
"CAALFM_C602050WA",275.00506937284,0.000116024167868258,0.0553664901270208,0.993894090784564,0.99970875222106
"CAALFM_C602060WA",2119.63972952501,0.0111367981294639,0.0571658682997017,0.297322797685378,0.99970875222106
"CAALFM_C602070CA",24698.6690135246,-0.00193816731551179,0.0564701011116166,0.704822056563369,0.99970875222106
"CAALFM_C602090CA",969.592931918442,-0.00304978237099425,0.0562918507787707,0.677887370201257,0.99970875222106
"CAALFM_C602100WA",5.77831326661195,0.00117587061158268,0.0566444673293022,0.582460642632712,0.99970875222106
"CAALFM_C602110WA",241.744187014127,-0.0117819583956065,0.0569723131202544,0.347042975175073,0.99970875222106
"CAALFM_C602120WA",11709.1810947918,0.00221150855790174,0.0562183324820307,0.767069390039312,0.99970875222106
"CAALFM_C602130CA",153.972508055721,-0.00886496561422272,0.0566006686663561,0.410175102439276,0.99970875222106
"CAALFM_C602140WA",920.824674734924,-0.0100124283729892,0.0549382709586373,0.560115456934431,0.99970875222106
"CAALFM_C602150CA",287.000725062611,-0.00289848467603025,0.0560342137161808,0.74550113355178,0.99970875222106
"CAALFM_C602160WA",238.653474716823,0.00265240261749675,0.0560888209728457,0.75948214186211,0.99970875222106
"CAALFM_C602170CA",401.213666598899,-0.00179358258783776,0.0557707192410382,0.856382748961026,0.99970875222106
"CAALFM_C602180WA",1046.43252108163,-0.000407863428368534,0.0560577204395275,0.95645750479066,0.99970875222106
"CAALFM_C602190CA",2107.82862194282,0.0135723983943353,0.0563070075553676,0.408543958542234,0.99970875222106
"CAALFM_C602200CA",48.1238277427472,0.00348699497978699,0.0566774077786409,0.400304337407285,0.99970875222106
"CAALFM_C602210WA",660.708398799705,-0.00377516436577674,0.0564781328617027,0.556366716351466,0.99970875222106
"CAALFM_C602220WA",3852.82391806021,-0.00515385602632921,0.0556685749040999,0.662646319526852,0.99970875222106
"CAALFM_C602230WA",2077.30857676886,-0.000359538835216922,0.0565640564519914,0.920331561667908,0.99970875222106
"CAALFM_C602240CA",64797.093187313,-0.0064131888296507,0.0570076733095566,0.733477937436608,0.99970875222106
"CAALFM_C602250WA",277.230213785766,0.000211750476584939,0.0564563762537977,0.969729906801441,0.99970875222106
"CAALFM_C602260CA",4937.15044009843,-0.0011637414514406,0.0548324334638373,0.940793706674387,0.99970875222106
"CAALFM_C602270CA",623.97562212654,-0.00640815730349891,0.0561444468096883,0.544185811117769,0.99970875222106
"CAALFM_C602280WA",934.597430043559,0.00184777397672134,0.0548334519001818,0.896572767564661,0.99970875222106
"CAALFM_C602290CA",1255.52159425181,-0.00145112962266446,0.0565651517243,0.696813916840035,0.99970875222106
"CAALFM_C602300CA",230.295346494518,-0.00450530046482239,0.0552776373177783,0.730520475357477,0.99970875222106
"CAALFM_C602310WA",1039.00312459062,0.00951195459630927,0.0528950886461134,0.64458788273881,0.99970875222106
"CAALFM_C602320CA",311.938802431003,0.00100138653133573,0.0539285306195731,0.951174787207802,0.99970875222106
"CAALFM_C602330WA",6476.33639728025,-0.0052957486390143,0.0559156527277247,0.623813059062948,0.99970875222106
"CAALFM_C602340WA",2844.26840935891,0.00743162366789063,0.0548369547409354,0.643650515764616,0.99970875222106
"CAALFM_C602350CA",1194.8743081605,-0.000871402187149667,0.0565403859276418,0.818305840948406,0.99970875222106
"CAALFM_C602360WA",1044.69253686683,-0.000415640475890623,0.0565790394038982,0.887220342700698,0.99970875222106
"CAALFM_C602370CA",1911.8899425237,-0.000358611756123802,0.0565045618436496,0.925742756294616,0.99970875222106
"CAALFM_C602380WA",3413.55136468495,-0.000531626714440819,0.0565562693084218,0.872793819979271,0.99970875222106
"CAALFM_C602390WA",25.6608485733615,-9.79402417236164e-05,0.0566200692439729,0.960013797173995,0.99970875222106
"CAALFM_C602400WA",57.082699070121,-0.000547015590904899,0.0566077414121633,0.830939566452024,0.99970875222106
"CAALFM_C602410WA",1213.65510993201,-0.0073190701429438,0.0552954468516369,0.615292452863554,0.99970875222106
"CAALFM_C602420WA",117.757812941784,0.00118833096713566,0.0562925573762249,0.858924741816907,0.99970875222106
"CAALFM_C602430WA",1336.32153245872,-0.00184445142087127,0.0562149963125255,0.802105437378827,0.99970875222106
"CAALFM_C602440CA",207.478222828222,0.000398081892179592,0.0563562804316282,0.950405457685318,0.99970875222106
"CAALFM_C602450WA",788.626085772006,-0.00270386389955753,0.0565707151012736,0.556302146520167,0.99970875222106
"CAALFM_C602460CA",1360.48681592997,-0.00119904070160043,0.0564121349781979,0.823204399824276,0.99970875222106
"CAALFM_C602470WA",2302.24220576207,-0.00559290851574357,0.0563271905851025,0.533810882244564,0.99970875222106
"CAALFM_C602480WA",2647.72017864222,0.00771391917005942,0.0564271974569929,0.470891668319143,0.99970875222106
"CAALFM_C602490CA",979.105189047791,-0.00795104583083259,0.0535116759062494,0.680953623860777,0.99970875222106
"CAALFM_C602500CA",2821.51225776373,-0.0153520442713707,0.0590280813343988,0.0922658967635843,0.99970875222106
"CAALFM_C602510CA",3.9703263911254,-0.0016484666318519,0.0566271008086527,0.566942669001016,0.99970875222106
"CAALFM_C602520WA",1233.2782501711,-0.00144194865351424,0.056451769754276,0.777236583071194,0.99970875222106
"CAALFM_C602530CA",971.572864417035,-0.00402582438525813,0.0560867773062017,0.665823736520633,0.99970875222106
"CAALFM_C602540CA",156.384798984945,-0.00840618352408466,0.0556972269465082,0.545085559302475,0.99970875222106
"CAALFM_C602550WA",7.66975076852235,-0.0026220273640671,0.0565915941653249,0.541703112259301,0.99970875222106
"CAALFM_C602560WA",2088.8545752823,0.000967960351608941,0.0561296877746514,0.904840099311149,0.99970875222106
"CAALFM_C602570CA",511.68524400196,0.00383436313988338,0.0561003025751383,0.663434978550948,0.99970875222106
"CAALFM_C602580WA",452.720420311392,0.00537147761805941,0.0554342726819173,0.680703923969006,0.99970875222106
"CAALFM_C602590CA",936.901648748371,0.00967244699978057,0.0565430580966587,0.418255635918363,0.99970875222106
"CAALFM_C602600WA",3069.47869271214,-0.000592242258045639,0.0551396086033445,0.93939545457499,0.99970875222106
"CAALFM_C602610CA",1600.44409159553,0.00214084038417374,0.0547840407540318,0.888388909447542,0.99970875222106
"CAALFM_C602620CA",15.9357174310838,0.00233514556244364,0.0565841147632017,0.577951992609908,0.99970875222106
"CAALFM_C602630CA",993.419179818412,-0.00474739363108016,0.054076453136964,0.773643926275029,0.99970875222106
"CAALFM_C602640CA",954.08720170431,0.00473022677188657,0.055915642381027,0.657440016618011,0.99970875222106
"CAALFM_C602650CA",560.798203311838,0.000703174859586963,0.055537241613874,0.954242665288774,0.99970875222106
"CAALFM_C602660CA",37.2867980088781,0.00500336644126194,0.0568270119225535,0.258113233451698,0.99970875222106
"CAALFM_C602670CA",1584.11709510312,0.0039805754184471,0.0564067005362235,0.449750851966849,0.99970875222106
"CAALFM_C602680WA",218.542343785793,0.000674164042443512,0.0561719039170704,0.930904001731376,0.99970875222106
"CAALFM_C602690CA",2976.65607562649,-9.88449819511611e-05,0.0564791964132097,0.976051166443599,0.99970875222106
"CAALFM_C602710CA",34.4793971492845,0.00633502601191575,0.0569925730378546,0.190878469556038,0.99970875222106
"CAALFM_C602720CA",178.383335686172,0.00690925475155541,0.0565557856786326,0.443114413190314,0.99970875222106
"CAALFM_C602730WA",6527.18248371972,0.00248036391560692,0.0561596915851949,0.761895003714742,0.99970875222106
"CAALFM_C602740WA",2409.05532623079,-0.00361563194784267,0.0564204735270198,0.590619197116138,0.99970875222106
"CAALFM_C602750CA",239.971826847154,0.0129794280740145,0.0567738865471615,0.371894970457555,0.99970875222106
"CAALFM_C602760WA",22.8040726894866,-0.00185767647760268,0.0565247696741799,0.683307757261691,0.99970875222106
"CAALFM_C602770WA",2508.8751732594,-0.000357980633345074,0.0565654503904156,0.904760826134633,0.99970875222106
"CAALFM_C602780CA",895.590440163672,-0.0012270266870505,0.0534338800840015,0.891946054938988,0.99970875222106
"CAALFM_C602790CA",244.42625213898,0.00167611439602577,0.0561187453085154,0.837244167657693,0.99970875222106
"CAALFM_C602800WA",711.473541115281,0.00279227440002921,0.0538151954572375,0.872633992723711,0.99970875222106
"CAALFM_C602810CA",1268.78202255099,-0.0020192542730611,0.0553023345188784,0.867217429784146,0.99970875222106
"CAALFM_C602830WA",112.514149266211,0.0107881431823341,0.0566887966182973,0.392136229172305,0.99970875222106
"CAALFM_C602840CA",1920.98288957664,0.00359427453831116,0.0543254282098943,0.827709419776508,0.99970875222106
"CAALFM_C602850WA",489.84095699026,0.00255575568794915,0.0553433729524432,0.847287763911526,0.99970875222106
"CAALFM_C602860WA",3340.8260770677,0.00132126078683561,0.0565936516281782,0.696726922576806,0.99970875222106
"CAALFM_C602870WA",2438.54453008135,-0.00207469029239162,0.0557588152128624,0.83681101649059,0.99970875222106
"CAALFM_C602880WA",2064.82360000977,-0.00109725799983045,0.0564763435415428,0.813583787759135,0.99970875222106
"CAALFM_C602890CA",138.318703159975,-0.00118122730143164,0.0566427171471722,0.582457486456004,0.99970875222106
"CAALFM_C602900CA",635.830489483122,-0.000904323009722383,0.0565032710812696,0.832088194922266,0.99970875222106
"CAALFM_C602910WA",336.897766464788,-0.000388073469172044,0.0564966100610549,0.924124920253461,0.99970875222106
"CAALFM_C602920CA",503.721689596775,0.00336808245073796,0.0557627608770059,0.753942367954818,0.99970875222106
"CAALFM_C602930WA",2417.4750821147,0.00528615625820851,0.0553293642523829,0.684589491633365,0.99970875222106
"CAALFM_C602940CA",1131.26123800567,0.0030088215871058,0.0566180164816442,0.494711476569,0.99970875222106
"CAALFM_C602950CA",23.8021595371184,0.00690630947758553,0.0570932885059357,0.153431451652586,0.99970875222106
"CAALFM_C602960WA",509.601662033875,-0.00136544354616561,0.0561891068192323,0.852039316062857,0.99970875222106
"CAALFM_C602970CA",442.74189366632,-0.0065869360972482,0.0525991468414986,0.746026646000942,0.99970875222106
"CAALFM_C602980CA",1692.76385581756,-0.00709168573823883,0.0565907927477096,0.426231320420321,0.99970875222106
"CAALFM_C602990WA",486.307823401048,-0.0105837631406444,0.0563060072508526,0.438002754350294,0.99970875222106
"CAALFM_C603000CA",149.374689680172,-0.00748226870094938,0.0564836990449572,0.44990446297095,0.99970875222106
"CAALFM_C603010WA",1383.23239919189,-0.0039380503673894,0.0556668576770185,0.779699543221433,0.99970875222106
"CAALFM_C603020WA",175.880830195758,0.00114331453316608,0.0560952585070784,0.889622659034465,0.99970875222106
"CAALFM_C603030WA",35.4995177043585,0.001987518943775,0.0562804758902971,0.777488479307825,0.99970875222106
"CAALFM_C603040CA",454.200478441242,-0.000616765352529687,0.0559062464637922,0.943613808103069,0.99970875222106
"CAALFM_C603050CA",243.238864907965,0.00117538506071758,0.0564642851177611,0.817044205797798,0.99970875222106
"CAALFM_C603060WA",17.4638534607273,0.00952633634285695,0.0575331969436554,0.119592543466568,0.99970875222106
"CAALFM_C603070CA",22.3135719132055,-0.00323371355545798,0.0565593620757019,0.5340476833278,0.99970875222106
"CAALFM_C603080CA",9425.73833593154,-0.00228049269470894,0.0563154801812876,0.733322445315934,0.99970875222106
"CAALFM_C603090WA",13.5947976668639,0.000779997941361592,0.0562335044774466,0.912575550106952,0.99970875222106
"CAALFM_C603100WA",1548.22872204807,-0.00105164272962344,0.0552888327417823,0.929605559461346,0.99970875222106
"CAALFM_C603110CA",194.252101864896,-0.00101747440038995,0.0562480801009977,0.880131670454145,0.99970875222106
"CAALFM_C603120WA",1311.80685287589,-0.00113020736119945,0.0561799474117918,0.87928530545133,0.99970875222106
"CAALFM_C603130WA",4610.10544807613,-0.00202905919523738,0.0537351753554013,0.904246072851186,0.99970875222106
"CAALFM_C603140CA",2507.18579735093,-0.00178567651709837,0.0561543906651249,0.815594888621071,0.99970875222106
"CAALFM_C603150CA",428.258546678157,0.00232525112439975,0.05599271584941,0.799241559361679,0.99970875222106
"CAALFM_C603160CA",1945.14278115013,0.00178612895456412,0.0565358546236005,0.691322938637643,0.99970875222106
"CAALFM_C603180CA",2111.67505979543,0.00443092214470885,0.0564977868916354,0.523551820576425,0.99970875222106
"CAALFM_C603200WA",1650.78012924607,-0.000989489751143669,0.0564145815337979,0.850500447409404,0.99970875222106
"CAALFM_C603210CA",543.545242940554,-9.84200916869016e-05,0.0565516204512097,0.972052064544086,0.99970875222106
"CAALFM_C603220WA",280.169582183239,-0.00777029137932472,0.0567011636683261,0.390302086813907,0.99970875222106
"CAALFM_C603230WA",573.64139319206,0.00207680671224862,0.0565981874364671,0.586483064211946,0.99970875222106
"CAALFM_C603240WA",37.4533058522033,0.000299390936645333,0.0566185397684638,0.904261613779072,0.99970875222106
"CAALFM_C603250WA",1189.27648615656,0.000941909700414296,0.0564797401697282,0.839451520705052,0.99970875222106
"CAALFM_C603260WA",1632.85134522907,0.00183522453184378,0.0555647369465492,0.873539143943574,0.99970875222106
"CAALFM_C603270CA",1444.0066967579,-0.00447617154652003,0.0564775548620598,0.522229598158732,0.99970875222106
"CAALFM_C603280WA",6.69951693304977,0.00111578685140001,0.0565437180919389,0.779446309224462,0.99970875222106
"CAALFM_C603290WA",1123.63145396812,0.0133830705605118,0.0555707241599591,0.458550201396972,0.99970875222106
"CAALFM_C603300CA",668.992898743049,-0.00129057422651357,0.0560318032763323,0.876237724966374,0.99970875222106
"CAALFM_C603310WA",837.505461997455,-0.00780564521229972,0.0556905168370611,0.562509489666886,0.99970875222106
"CAALFM_C603320WA",2497.93994685879,-0.0194899724591398,0.0584155542570132,0.260002116033891,0.99970875222106
"CAALFM_C603330CA",473.221942173999,0.00529293111440848,0.0563399214894588,0.545999968392534,0.99970875222106
"CAALFM_C603340CA",2896.23979831875,0.00318808305824034,0.0564353635714204,0.620536585043449,0.99970875222106
"CAALFM_C603350CA",960.459108535746,-0.000164120896759063,0.0538860994815758,0.990697245883832,0.99970875222106
"CAALFM_C603360CA",85.0494166860716,0.00627222215436509,0.0569726738725379,0.205438840562705,0.99970875222106
"CAALFM_C603370WA",572.893156218755,0.00308140437231013,0.0566775305921553,0.398832483111209,0.99970875222106
"CAALFM_C603380WA",4199.177102845,-0.000193461881116731,0.0564260929037424,0.971952369417328,0.99970875222106
"CAALFM_C603390WA",1242.82117391063,-0.000598466136624127,0.0564413958691113,0.900564500787567,0.99970875222106
"CAALFM_C603400CA",5114.79773643404,-0.00158379568615905,0.0564467082927311,0.765048775467022,0.99970875222106
"CAALFM_C603410CA",1237.50114575459,-0.00395877694979338,0.0550919378598739,0.76856321624441,0.99970875222106
"CAALFM_C603420WA",127.175445681081,0.00699811084486547,0.0565175426318611,0.452471353788555,0.99970875222106
"CAALFM_C603430CA",1134.93986506946,0.00249249414995643,0.054923850545367,0.859039000492411,0.99970875222106
"CAALFM_C603440WA",845.925113410296,-0.00017289164339816,0.0565968993608171,0.95150083305306,0.99970875222106
"CAALFM_C603450CA",1513.13541421556,-0.000446315725517841,0.0562898347497389,0.9394556502287,0.99970875222106
"CAALFM_C603460WA",2592.79897583535,0.00194611406381789,0.0549419647670176,0.888395721803555,0.99970875222106
"CAALFM_C603470WA",1913.79882888261,0.000768832683094814,0.0545376758612242,0.965247509958174,0.99970875222106
"CAALFM_C603480WA",741.979460166454,0.006712090799932,0.0570370090387671,0.18750918352174,0.99970875222106
"CAALFM_C603490CA",86.7021075725652,0.00643738630620471,0.0566675317099334,0.409243892377738,0.99970875222106
"CAALFM_C603500CA",10.9473706938893,0.00239865282379448,0.0565950202339982,0.558908798597312,0.99970875222106
"CAALFM_C603520CA",43.4017563452638,-0.00319910807785794,0.0560370883375438,0.685203961429342,0.99970875222106
"CAALFM_C603530CA",291.313554883651,0.0163758551146537,0.0580319736553827,0.263252770168349,0.99970875222106
"CAALFM_C603540WA",1589.5938291851,7.54235278694141e-05,0.0563794409824828,0.994427411387827,0.99970875222106
"CAALFM_C603550CA",2674.44074205324,-0.000875113092534693,0.0564713935313492,0.848799796042359,0.99970875222106
"CAALFM_C603560WA",938.684140972668,-0.00598218307795495,0.0552992704585407,0.6617810276238,0.99970875222106
"CAALFM_C603580WA",222.569368491738,0.00243933294726013,0.0563334169440316,0.721068015891013,0.99970875222106
"CAALFM_C603590CA",271.397401204108,0.0013139979969449,0.0563619027244236,0.831286623255504,0.99970875222106
"CAALFM_C603600CA",3.33509372640122,-0.000957154864307378,0.0566244348639546,0.694663918114433,0.99970875222106
"CAALFM_C603610WA",136.401888224131,0.000759634653466558,0.0560911630318003,0.926982202553364,0.99970875222106
"CAALFM_C603620CA",1063.81669788232,0.00430974987797484,0.0566193413843511,0.454609403251237,0.99970875222106
"CAALFM_C603630WA",392.412087214496,0.00114218159520688,0.0564871865464466,0.812951128462188,0.99970875222106
"CAALFM_C603640WA",3529.64396835924,-0.000192292687018564,0.0565924727947146,0.935878747753246,0.99970875222106
"CAALFM_C603650CA",1468.9337587276,0.00712906795843547,0.0503289636130947,0.763804420438385,0.99970875222106
"CAALFM_C603660CA",1189.41562105452,-0.00142555040312043,0.0558147682696877,0.890785811851414,0.99970875222106
"CAALFM_C603690WA",694.384618870278,8.06697728440132e-05,0.0562332512360607,0.992744057210031,0.99970875222106
"CAALFM_C603700WA",195.1610448882,0.00897038581575209,0.0570751105406962,0.288926709345837,0.99970875222106
"CAALFM_C603710WA",568.631371032831,0.0137722628151437,0.0554646958505636,0.454056290277762,0.99970875222106
"CAALFM_C603720WA",8262.0393279679,-0.000818265089111116,0.0563992515830637,0.886340011760272,0.99970875222106
"CAALFM_C603730CA",2083.67349195922,-0.000815041294348154,0.056501367057459,0.846937763000182,0.99970875222106
"CAALFM_C603740WA",35.2100761821927,-0.00243068042031572,0.0561653523138444,0.758767375508978,0.99970875222106
"CAALFM_C603750CA",3215.30178634925,0.00407488053430213,0.0539380316457791,0.813779028653217,0.99970875222106
"CAALFM_C603760CA",11626.2386025622,-0.00350951772718245,0.0553233971093739,0.778721539286233,0.99970875222106
"CAALFM_C603770CA",1065.1697345414,0.00762299800424916,0.0544281902749183,0.66379612503375,0.99970875222106
"CAALFM_C603780CA",616.266724092955,0.00167157652669068,0.0564703136352447,0.74829227462434,0.99970875222106
"CAALFM_C603790CA",1639.01061645765,0.000728939759757488,0.0565670801515451,0.841254233024292,0.99970875222106
"CAALFM_C603800CA",722.314724965299,0.00355170889110797,0.0545484664760863,0.817537267071147,0.99970875222106
"CAALFM_C603810WA",350.683396289663,0.00665273467563377,0.055848440721866,0.583736252019486,0.99970875222106
"CAALFM_C603820CA",884.390814169274,0.00295962053123221,0.0561907226066658,0.716763453770736,0.99970875222106
"CAALFM_C603830WA",2316.01891598295,0.0059049039132635,0.0557083923941205,0.633703614552298,0.99970875222106
"CAALFM_C603840CA",3854.50287156462,0.0156396352625187,0.0595918273140492,0.0142485912774317,0.99970875222106
"CAALFM_C603850CA",309.295388154531,0.00265399973449106,0.056618300452485,0.510939267175186,0.99970875222106
"CAALFM_C603860CA",46.9014604609008,0.00314179956072758,0.0564444481400537,0.617322003377556,0.99970875222106
"CAALFM_C603880WA",152.46848105163,0.00493919201843002,0.0568040168795842,0.284494181795993,0.99970875222106
"CAALFM_C603890CA",1441.04338957929,-0.00194739505647702,0.054690154811047,0.890936335265201,0.99970875222106
"CAALFM_C603900WA",2337.29927571446,0.0210637341663787,0.0578391694049779,0.299421054272101,0.99970875222106
"CAALFM_C603910CA",216.399518616006,-0.000389101857855995,0.0548940627699645,0.975781312633922,0.99970875222106
"CAALFM_C603920WA",2498.30843609689,-0.00266488044601954,0.055647533395527,0.805975802670384,0.99970875222106
"CAALFM_C603930WA",770.634681989603,-0.00223105296652785,0.0556480590640767,0.834043528200212,0.99970875222106
"CAALFM_C603940CA",4295.82083783533,-0.00282337176105687,0.0560048878341251,0.790550899770751,0.99970875222106
"CAALFM_C603950CA",852.575330389337,-0.00461292317005603,0.0530121295848022,0.791376172367778,0.99970875222106
"CAALFM_C603960WA",4622.3216218252,0.000245698665645848,0.0562409811677937,0.976421142535271,0.99970875222106
"CAALFM_C603990CA",179.069003614093,0.000690228456858523,0.0563252047159838,0.914920465388069,0.99970875222106
"CAALFM_C604030WA",800.51751405809,0.00442505275484622,0.0541696806271418,0.759868406993152,0.99970875222106
"CAALFM_C604040CA",4443.75209179611,0.00391177219455457,0.0564323577532828,0.577562651742726,0.99970875222106
"CAALFM_C604050WA",134.203839600868,0.00214396823911285,0.056456369582188,0.701923604947566,0.99970875222106
"CAALFM_C604060WA",1067.94339422854,-0.00472431502616751,0.0560299471110659,0.639083478743261,0.99970875222106
"CAALFM_C604070CA",75.1579292320683,-0.00055319356162566,0.0564089890728712,0.915276522153742,0.99970875222106
"CAALFM_C604080WA",3824.95086147503,-0.00762583689617921,0.054023240717594,0.668929249390634,0.99970875222106
"CAALFM_C604100WA",5131.90655051549,0.0131567166055901,0.0517340609181834,0.638977279948691,0.99970875222106
"CAALFM_C604110WA",1471.11149426544,0.00896729905405438,0.0558071838658175,0.494123933230297,0.99970875222106
"CAALFM_C604120CA",450.274748745615,0.00424512863294134,0.0564578638112033,0.549097204801844,0.99970875222106
"CAALFM_C604140CA",1771.19126267046,0.010549237458129,0.0561910347746164,0.45318838273233,0.99970875222106
"CAALFM_C604150WA",3.62922049389566,-0.0047741688719773,0.0568730332717367,0.147363352735926,0.99970875222106
"CAALFM_C604160CA",2796.159848884,-0.000426241095968143,0.0566036613743786,0.86339455175393,0.99970875222106
"CAALFM_C604170CA",507.877310355789,0.00261164810896197,0.0561150936822516,0.757982082249736,0.99970875222106
"CAALFM_C604180WA",1095.56138485989,-0.000499888964144026,0.056550867389594,0.883666968003796,0.99970875222106
"CAALFM_C604190CA",298.08491890481,-0.00165216583862063,0.056185271532856,0.824176375743425,0.99970875222106
"CAALFM_C604200CA",84.6702989399716,-0.00129655314129754,0.0562847756528203,0.844098121430937,0.99970875222106
"CAALFM_C604210CA",1098.11877333666,0.0045475796341065,0.0553286061898096,0.701745203551462,0.99970875222106
"CAALFM_C604220CA",2089.87720932024,0.00335098028793173,0.0563808072293754,0.696155330285755,0.99970875222106
"CAALFM_C604230WA",138.348115925097,-0.000688127906574422,0.0564700189061918,0.880560659334477,0.99970875222106
"CAALFM_C604240WA",181.306568713288,0.000445108738692018,0.0565513014738358,0.908040365946651,0.99970875222106
"CAALFM_C604250WA",9625.05025146115,0.00170329712840835,0.055863266878737,0.924727854999985,0.99970875222106
"CAALFM_C604260CA",383.922588390784,-4.32318968854997e-05,0.0564303620424099,0.987775094106007,0.99970875222106
"CAALFM_C604270WA",4874.73643754336,0.000720838794784222,0.0549136472386154,0.954240395650235,0.99970875222106
"CAALFM_C604280WA",2141.68539148505,0.00248171049607604,0.0559692966545623,0.790931751827047,0.99970875222106
"CAALFM_C604290WA",4096.82363361824,-0.00258842705071508,0.0556009627289628,0.812595242091938,0.99970875222106
"CAALFM_C604300WA",266.951759592741,-0.00631055843050546,0.0555623285189357,0.621093238047729,0.99970875222106
